municipio,fecha_matrimonio,anio_registro,mes_registro,edad_div1,edad_div2,sexo_div1,sexo_div2,dia_registro
18,8/11/2019,2024,10,31,30,M,F,9
30,28/06/1998,2024,10,53,47,M,F,9
38,15/10/2011,2024,10,42,38,M,F,9
46,29/01/2004,2024,10,41,39,M,F,10
18,16/06/1998,2024,10,49,47,M,F,10
55,1/12/2017,2024,10,27,30,M,F,10
55,28/04/2003,2024,10,46,41,M,F,10
30,9/5/1991,2024,10,53,57,M,F,10
55,6/4/2009,2024,10,43,40,M,F,10
55,18/04/2005,2024,10,42,45,M,F,10
30,23/03/2017,2024,10,33,41,M,F,10
5,20/12/2020,2024,10,38,34,M,F,10
30,22/12/2017,2024,10,39,34,M,F,10
18,18/11/1991,2024,10,65,60,M,F,10
2,4/2/1982,2024,10,62,60,M,F,10
29,19/01/2007,2024,10,49,46,M,F,10
43,9/10/1997,2024,10,52,43,M,F,10
30,14/05/2021,2024,10,38,39,M,F,10
2,4/12/2020,2024,10,44,29,M,F,10
17,24/10/2014,2024,10,37,35,M,F,10
30,26/08/2004,2024,10,44,41,M,F,10
30,22/02/2020,2024,10,33,52,M,F,10
30,5/1/2012,2024,10,36,32,M,F,10
19,15/02/2019,2024,10,36,31,M,F,10
30,25/01/2002,2024,10,49,43,M,F,10
26,14/12/1969,2024,10,67,66,M,F,10
30,20/08/2002,2024,10,44,41,M,F,10
33,5/6/2009,2024,10,39,37,M,F,10
42,10/7/2021,2024,10,30,33,M,F,10
43,26/04/2013,2024,10,31,31,M,F,10
19,11/4/1997,2024,10,47,48,M,F,10
1,22/07/2016,2024,10,40,29,M,F,10
43,11/8/2004,2024,10,39,34,M,F,10
42,19/05/1999,2024,10,44,48,M,F,10
17,5/10/1988,2024,10,63,56,M,F,10
33,14/12/1992,2024,10,61,52,M,F,10
30,20/10/2007,2024,10,43,43,M,F,10
30,12/12/1990,2024,10,70,65,M,F,10
16,30/03/2019,2024,10,33,31,M,F,10
38,22/08/2017,2024,10,45,28,M,F,11
55,21/06/2012,2024,10,,44,M,F,11
30,15/02/2017,2024,10,44,30,M,F,11
12,26/02/2018,2024,10,35,30,M,F,11
2,6/10/2015,2024,10,42,31,M,F,11
30,9/7/2016,2024,10,39,34,M,F,11
30,20/12/2013,2024,10,38,37,M,F,11
12,5/12/2014,2024,10,51,47,M,F,11
18,15/02/2017,2024,10,31,37,M,F,11
30,14/12/2016,2024,10,46,48,M,F,11
56,14/08/2020,2024,10,67,60,M,F,11
42,28/12/1974,2024,10,69,66,M,F,11
29,22/01/1996,2024,10,50,43,M,F,11
56,16/10/2008,2024,10,34,30,M,F,11
29,24/09/2001,2024,10,44,41,M,F,11
30,3/10/2003,2024,10,41,40,M,F,11
29,20/08/1998,2024,10,47,45,M,F,11
30,29/01/2002,2024,10,50,54,M,F,11
42,5/3/1982,2024,10,62,61,M,F,11
30,20/09/2021,2024,10,67,43,M,F,11
33,13/05/1988,2024,10,60,57,M,F,11
30,29/05/2003,2024,10,46,45,M,F,11
30,3/7/1976,2024,10,73,74,M,F,11
68,18/08/2000,2024,10,44,42,M,F,11
42,14/11/1997,2024,10,45,41,M,F,11
30,3/4/2004,2024,10,48,49,M,F,11
30,28/08/1991,2024,10,59,50,M,F,11
30,27/09/2019,2024,10,41,39,M,F,11
30,23/08/2019,2024,10,24,26,M,F,11
30,12/9/2019,2024,10,30,27,M,F,11
30,24/08/2018,2024,10,35,34,M,F,11
30,20/03/2018,2024,10,35,34,M,F,11
30,1/11/1994,2024,10,53,52,M,F,11
18,11/1/2017,2024,10,30,30,M,F,11
30,22/05/1997,2024,10,54,50,M,F,11
30,19/07/2019,2024,10,29,28,M,F,11
42,16/03/1994,2024,10,60,57,M,F,11
29,9/2/2018,2024,10,27,28,M,F,11
42,13/07/2012,2024,10,33,30,M,F,14
55,30/11/2021,2024,10,63,50,M,F,14
43,21/04/2016,2024,10,31,29,M,F,14
2,13/02/1986,2024,10,58,59,M,F,14
30,27/04/1992,2024,10,50,52,M,F,14
30,9/6/2023,2024,10,23,23,M,F,14
13,14/02/2006,2024,10,74,61,M,F,14
30,30/06/1996,2024,10,51,48,M,F,14
26,30/10/1998,2024,10,49,45,M,F,14
30,1/10/2020,2024,10,29,27,M,F,14
43,19/02/2013,2024,10,35,33,M,F,14
18,22/11/1990,2024,10,58,54,M,F,14
30,27/12/1991,2024,10,61,58,M,F,14
42,15/07/1994,2024,10,54,52,M,F,14
30,11/1/2012,2024,10,39,32,M,F,14
55,29/01/2015,2024,10,42,39,M,F,14
30,16/09/2018,2024,10,42,32,M,F,14
30,7/4/2011,2024,10,38,32,M,F,14
61,25/10/1997,2024,10,50,46,M,F,14
29,4/4/1987,2024,10,60,,M,F,14
29,5/5/1995,2024,10,52,71,M,F,14
29,5/12/2010,2024,10,32,32,M,F,14
25,22/12/2006,2024,10,54,49,M,F,15
33,14/10/1989,2024,10,53,53,M,F,15
33,7/8/1997,2024,10,50,49,M,F,15
30,28/04/2017,2024,10,39,38,M,F,15
36,10/11/2009,2024,10,39,36,M,F,15
30,25/05/2016,2024,10,32,33,M,F,15
66,3/1/1987,2024,10,67,64,M,F,15
2,2/4/2002,2024,10,49,39,M,F,15
55,31/10/2005,2024,10,42,38,M,F,15
30,23/09/2014,2024,10,35,32,M,F,15
29,1/11/1994,2024,10,67,51,M,F,15
29,8/7/2016,2024,10,45,42,M,F,15
48,22/11/2002,2024,10,41,38,M,F,15
18,25/02/2003,2024,10,54,47,M,F,15
55,9/7/2019,2024,10,52,45,M,F,15
18,18/04/2000,2024,10,61,55,M,F,15
2,11/2/2016,2024,10,29,31,M,F,15
18,9/3/2004,2024,10,40,39,M,F,15
30,12/8/2016,2024,10,61,66,M,F,15
43,20/02/2015,2024,10,36,36,M,F,15
43,24/05/2002,2024,10,53,46,M,F,15
30,30/10/1980,2024,10,68,67,M,F,15
18,21/06/2006,2024,10,42,42,M,F,15
30,22/12/1994,2024,10,57,53,M,F,15
30,30/03/1998,2024,10,50,48,M,F,15
18,25/06/1985,2024,10,66,63,M,F,15
41,23/09/1982,2024,10,63,61,M,F,15
25,17/06/1985,2024,10,58,55,M,F,15
18,29/10/2021,2024,10,34,34,M,F,15
30,18/02/2020,2024,10,27,24,M,F,15
30,24/11/2020,2024,10,30,30,M,F,15
30,8/10/2012,2024,10,39,38,M,F,15
30,14/02/2013,2024,10,34,34,M,F,15
30,15/12/2011,2024,10,40,40,M,F,15
29,4/3/2015,2024,10,30,29,M,F,15
30,11/12/1971,2024,10,73,75,M,F,16
30,5/4/1984,2024,10,61,59,M,F,16
47,4/4/2011,2024,10,38,39,M,F,16
36,14/11/2006,2024,10,45,42,M,F,16
48,14/06/2000,2024,10,47,44,M,F,16
30,19/04/2018,2024,10,31,36,M,F,16
29,30/11/1995,2024,10,55,52,M,F,16
29,15/08/1991,2024,10,0,,M,F,16
18,24/12/1986,2024,10,60,57,M,F,16
12,22/06/2007,2024,10,39,35,M,F,16
43,5/10/1998,2024,10,43,45,M,F,16
30,18/12/1979,2024,10,62,62,M,F,16
30,8/8/2016,2024,10,35,30,M,F,16
25,2/2/2002,2024,10,49,47,M,F,16
30,31/08/1987,2024,10,59,60,M,F,16
30,22/09/1973,2024,10,72,73,M,F,16
43,21/06/2016,2024,10,59,67,M,F,16
11,2/12/2000,2024,10,54,53,M,F,16
43,18/12/2004,2024,10,46,44,M,F,16
55,1/7/2009,2024,10,41,34,M,F,16
59,17/10/2002,2024,10,58,51,M,F,16
33,20/04/2001,2024,10,53,48,M,F,16
18,28/09/2018,2024,10,51,51,M,F,16
4,10/8/2019,2024,10,46,43,M,F,16
18,7/1/2004,2024,10,38,38,M,F,17
55,3/6/2013,2024,10,32,31,M,F,17
18,2/5/2020,2024,10,72,61,M,F,17
18,11/2/1981,2024,10,78,76,M,F,17
55,25/10/2019,2024,10,29,26,M,F,17
36,27/10/2015,2024,10,60,60,M,F,17
25,8/10/2010,2024,10,41,33,M,F,17
29,30/11/1995,2024,10,55,51,M,F,17
30,30/09/2016,2024,10,32,31,M,F,17
18,30/06/1983,2024,10,45,41,M,F,17
55,19/03/2010,2024,10,37,37,M,F,17
18,11/8/2010,2024,10,37,31,M,F,17
66,14/03/2003,2024,10,47,44,M,F,17
30,29/10/1986,2024,10,59,59,M,F,17
18,26/04/2006,2024,10,49,43,M,F,17
2,22/02/2011,2024,10,42,40,M,F,17
30,28/01/2019,2024,10,49,45,M,F,17
18,12/6/2014,2024,10,42,33,M,F,17
18,9/11/2012,2024,10,50,40,M,F,17
30,10/10/1986,2024,10,67,63,M,F,17
18,13/12/2016,2024,10,27,25,M,F,17
30,8/2/2001,2024,10,48,49,M,F,17
42,5/8/2008,2024,10,42,39,M,F,17
35,5/7/2023,2024,10,36,23,M,F,17
18,19/01/2007,2024,10,49,47,M,F,17
30,4/9/2002,2024,10,64,51,M,F,17
71,,2024,10,49,45,M,F,17
17,28/05/1979,2024,10,67,63,M,F,17
18,3/9/1993,2024,10,51,59,M,F,17
25,3/12/1995,2024,10,67,69,M,F,17
30,6/2/2019,2024,10,34,25,M,F,17
30,26/10/2007,2024,10,41,42,M,F,17
18,28/08/1974,2024,10,69,67,M,F,17
30,22/02/2012,2024,10,33,32,M,F,17
16,23/03/2007,2024,10,40,35,M,F,17
30,22/05/2015,2024,10,38,37,M,F,17
30,21/08/2018,2024,10,26,21,M,F,17
55,3/9/2018,2024,10,45,43,M,F,17
18,1/4/1996,2024,10,50,49,M,F,17
30,26/09/1993,2024,10,60,51,M,F,17
55,8/11/2019,2024,10,39,40,M,F,17
43,14/10/2020,2024,10,23,23,M,F,17
18,14/09/2011,2024,10,54,48,M,F,17
18,6/2/2020,2024,10,43,56,M,F,17
30,17/11/2018,2024,10,33,33,M,F,17
30,31/07/1985,2024,10,61,57,M,F,18
55,5/2/2019,2024,10,36,27,M,F,18
30,16/06/1981,2024,10,64,64,M,F,18
2,16/05/2013,2024,10,34,33,M,F,18
30,18/12/1993,2024,10,59,62,M,F,18
42,21/11/1983,2024,10,64,65,M,F,18
30,12/8/1986,2024,10,66,68,M,F,18
42,20/02/2002,2024,10,42,41,M,F,18
43,11/8/1986,2024,10,61,59,M,F,18
18,15/04/2008,2024,10,51,50,M,F,18
17,19/11/1983,2024,10,62,59,M,F,18
58,22/01/2024,2024,10,62,70,M,F,18
30,23/06/2016,2024,10,48,37,M,F,18
30,30/09/2017,2024,10,42,35,M,F,18
30,6/12/2013,2024,10,59,47,M,F,18
18,11/4/2003,2024,10,43,42,M,F,18
29,27/02/2015,2024,10,37,35,M,F,18
43,10/7/2013,2024,10,44,38,M,F,18
30,14/05/2003,2024,10,42,39,M,F,18
30,27/04/1991,2024,10,56,52,M,F,18
18,13/11/2003,2024,10,40,40,M,F,18
30,25/02/2016,2024,10,37,37,M,F,18
30,24/08/1970,2024,10,80,71,M,F,18
30,20/03/2003,2024,10,48,45,M,F,18
30,15/08/2012,2024,10,32,31,M,F,18
30,16/10/1976,2024,10,68,68,M,F,18
30,7/5/2001,2024,10,47,45,M,F,18
30,2/8/1988,2024,10,59,60,M,F,18
30,17/02/2015,2024,10,36,33,M,F,18
42,26/02/2020,2024,10,42,31,M,F,18
30,7/8/2017,2024,10,32,45,M,F,18
30,14/03/2005,2024,10,51,45,M,F,18
30,22/12/1980,2024,10,67,66,M,F,18
30,6/8/1985,2024,10,63,55,M,F,18
30,18/02/2021,2024,10,49,26,M,F,18
61,15/05/1971,2024,10,79,74,M,F,19
29,12/3/2017,2024,10,,28,M,F,19
45,14/04/2000,2024,10,51,59,M,F,19
30,18/11/2015,2024,10,38,34,M,F,21
55,21/10/2005,2024,10,52,46,M,F,21
18,8/10/2013,2024,10,33,34,M,F,21
55,1/8/2000,2024,10,41,40,M,F,21
30,27/02/2002,2024,10,41,42,M,F,21
30,13/10/2005,2024,10,47,48,M,F,21
18,17/01/2003,2024,10,42,41,M,F,21
2,12/7/2013,2024,10,44,45,M,F,21
30,8/3/2010,2024,10,39,39,M,F,21
30,14/10/2016,2024,10,46,40,M,F,21
18,7/3/1983,2024,10,72,60,M,F,21
30,12/6/2000,2024,10,52,46,M,F,21
48,20/09/2019,2024,10,35,35,M,F,21
30,3/7/2000,2024,10,44,58,M,F,21
48,24/10/2008,2024,10,49,43,M,F,21
42,7/10/2010,2024,10,41,33,M,F,21
48,24/06/2002,2024,10,42,36,M,F,21
66,21/03/2014,2024,10,36,31,M,F,21
30,4/5/2012,2024,10,54,42,M,F,21
30,20/05/2022,2024,10,46,37,M,F,21
30,5/10/1999,2024,10,83,69,M,F,21
30,9/6/2001,2024,10,49,48,M,F,21
30,17/02/2017,2024,10,41,38,M,F,21
72,13/10/2015,2024,10,30,28,M,F,21
18,22/10/1999,2024,10,62,50,M,F,21
30,14/11/2023,2024,10,32,29,M,F,21
30,18/12/2000,2024,10,47,59,M,F,21
30,6/10/2014,2024,10,38,26,M,F,21
30,24/06/2009,2024,10,35,33,M,F,21
49,19/05/2012,2024,10,30,33,M,F,21
69,21/05/2021,2024,10,24,25,M,F,21
55,14/08/1995,2024,10,49,46,M,F,22
55,17/04/2009,2024,10,42,39,M,F,22
48,7/11/2011,2024,10,34,36,M,F,22
26,17/05/1999,2024,10,55,51,M,F,22
48,15/12/1993,2024,10,54,53,M,F,22
55,6/7/2015,2024,10,62,58,M,F,22
30,29/03/2003,2024,10,46,47,M,F,22
18,14/02/2002,2024,10,41,41,M,F,22
30,20/05/2002,2024,10,50,49,M,F,22
25,24/11/2008,2024,10,41,39,M,F,22
43,2/3/1984,2024,10,28,27,M,F,3
43,23/10/1996,2024,10,57,59,M,F,22
30,24/03/1981,2024,10,68,60,M,F,22
42,18/01/2011,2024,10,39,36,M,F,22
18,1/9/2006,2024,10,40,33,M,F,22
30,6/7/2015,2024,10,30,32,M,F,22
30,3/10/2002,2024,10,62,65,M,F,22
29,3/5/2017,2024,10,40,37,M,F,22
18,28/02/2000,2024,10,52,40,M,F,22
30,25/11/2017,2024,10,32,57,M,F,22
17,3/8/2000,2024,10,43,40,M,F,22
30,23/08/2013,2024,10,30,33,M,F,22
30,16/03/2019,2024,10,41,33,M,F,22
47,9/4/2021,2024,10,47,37,M,F,22
18,23/08/2013,2024,10,48,40,M,F,22
30,18/05/2011,2024,10,46,43,M,F,22
30,14/02/2015,2024,10,26,25,M,F,22
42,12/1/2000,2024,10,42,42,M,F,22
18,27/12/2018,2024,10,55,44,M,F,22
30,15/07/1994,2024,10,50,59,M,F,22
30,20/05/2006,2024,10,58,51,M,F,22
30,10/6/1986,2024,10,60,62,M,F,22
18,24/10/2013,2024,10,36,37,M,F,22
26,6/6/1992,2024,10,62,58,M,F,22
18,17/04/2000,2024,10,56,43,M,F,22
30,24/01/2013,2024,10,30,30,M,F,22
29,3/11/1987,2024,10,59,57,M,F,22
29,8/8/2020,2024,10,49,33,M,F,22
29,14/12/2001,2024,10,,43,M,F,22
42,24/11/1998,2024,10,70,50,M,F,23
36,7/7/2006,2024,10,48,41,M,F,23
2,27/11/2001,2024,10,43,41,M,F,23
43,14/08/1998,2024,10,46,45,M,F,23
35,4/6/2016,2024,10,41,28,M,F,23
18,12/6/2002,2024,10,48,43,M,F,23
18,13/10/2023,2024,10,35,34,M,F,23
30,15/03/2000,2024,10,45,45,M,F,23
27,27/02/2016,2024,10,29,28,M,F,23
18,12/8/2008,2024,10,42,36,M,F,23
30,5/10/2012,2024,10,,,,,23
35,12/6/2013,2024,10,34,30,M,F,23
30,25/10/2017,2024,10,30,26,M,F,23
30,26/01/2017,2024,10,68,55,M,F,23
43,28/10/1994,2024,10,51,46,M,F,23
30,19/02/2021,2024,10,29,26,M,F,23
33,4/12/2021,2024,10,35,28,M,F,23
30,14/02/2014,2024,10,36,34,M,F,23
30,3/5/2008,2024,10,49,48,M,F,23
43,26/04/1985,2024,10,72,61,M,F,23
30,26/05/2018,2024,10,36,35,M,F,23
30,17/01/2011,2024,10,48,40,M,F,23
18,17/03/2017,2024,10,32,30,M,F,23
18,24/04/2018,2024,10,37,42,M,F,23
30,3/5/2008,2024,10,44,49,M,F,23
18,18/06/1999,2024,10,51,51,M,F,23
30,17/08/2013,2024,10,,36,M,F,23
18,19/05/1999,2024,10,49,44,M,F,23
42,29/01/1981,2024,10,66,58,M,F,23
16,21/04/2011,2024,10,32,32,M,F,23
21,23/03/2021,2024,10,32,29,M,F,23
21,23/03/2021,2024,10,32,29,M,F,23
30,14/06/2017,2024,10,49,49,M,F,23
30,27/08/2021,2024,10,25,21,M,F,23
48,22/06/1995,2024,10,49,45,M,F,24
43,22/12/2000,2024,10,43,42,M,F,24
30,10/12/2003,2024,10,48,50,M,F,24
48,16/05/2014,2024,10,50,42,M,F,24
30,14/09/2007,2024,10,42,40,M,F,24
30,14/01/2016,2024,10,41,38,M,F,24
30,5/7/1991,2024,10,62,56,M,F,24
2,12/2/2013,2024,10,42,56,M,F,24
30,14/02/2014,2024,10,33,32,M,F,24
55,27/10/2020,2024,10,47,45,M,F,24
18,11/2/2016,2024,10,35,34,M,F,24
55,5/8/2010,2024,10,59,35,M,F,24
55,10/12/2021,2024,10,38,21,M,F,24
30,12/4/1991,2024,10,54,52,M,F,24
30,16/09/1989,2024,10,56,55,M,F,24
30,31/08/2000,2024,10,49,42,M,F,24
12,2/4/2004,2024,10,51,48,M,F,24
18,22/04/2019,2024,10,30,28,M,F,24
27,18/06/2010,2024,10,41,33,M,F,24
30,12/9/1993,2024,10,59,55,M,F,24
18,20/01/2003,2024,10,47,48,M,F,24
27,18/07/2009,2024,10,63,44,M,F,24
30,22/02/2010,2024,10,43,41,M,F,24
30,15/08/1997,2024,10,56,47,M,F,24
30,18/02/2005,2024,10,53,55,M,F,24
18,9/5/2008,2024,10,38,35,M,F,24
30,18/12/2009,2024,10,37,34,M,F,24
30,25/02/2022,2024,10,33,32,M,F,24
42,29/06/2015,2024,10,28,28,M,F,24
30,19/11/2016,2024,10,43,44,M,F,24
30,7/6/1993,2024,10,56,57,M,F,24
30,17/02/2016,2024,10,45,51,M,F,24
18,25/07/2005,2024,10,38,38,M,F,24
30,26/09/2008,2024,10,40,40,M,F,24
55,1/2/2006,2024,10,40,41,M,F,24
29,7/11/1998,2024,10,,,M,F,24
29,17/12/2002,2024,10,57,47,M,F,24
55,11/11/2016,2024,10,45,45,M,F,25
26,17/09/1989,2024,10,60,56,M,F,25
43,21/11/2003,2024,10,43,39,M,F,25
18,4/12/2001,2024,10,44,43,M,F,25
42,5/7/1999,2024,10,42,43,M,F,25
30,10/2/2016,2024,10,30,28,M,F,25
43,30/08/2017,2024,10,34,27,M,F,25
30,6/2/1987,2024,10,58,61,M,F,25
30,23/06/2010,2024,10,40,41,M,F,25
55,24/11/2008,2024,10,39,36,M,F,25
30,12/12/2014,2024,10,38,38,M,F,25
25,4/7/1978,2024,10,65,63,M,F,25
55,20/12/2002,2024,10,44,50,M,F,25
30,12/3/1993,2024,10,57,54,M,F,25
42,5/6/2009,2024,10,41,44,M,F,25
27,10/10/2000,2024,10,45,40,M,F,25
41,10/5/2013,2024,10,34,32,M,F,25
30,15/05/1999,2024,10,55,52,M,F,25
3,17/09/2004,2024,10,47,43,M,F,25
43,9/12/2016,2024,10,28,27,M,F,25
58,30/10/1998,2024,10,57,50,M,F,25
42,28/05/1997,2024,10,49,47,M,F,25
18,16/02/2011,2024,10,37,32,M,F,25
55,17/05/2017,2024,10,39,0,M,F,25
34,20/02/2017,2024,10,39,34,M,F,25
42,11/2/2022,2024,10,23,23,M,F,25
18,25/11/1985,2024,10,62,61,M,F,25
70,23/02/1996,2024,10,48,47,M,F,25
26,17/11/2006,2024,10,51,53,M,F,28
30,29/11/1995,2024,10,53,57,M,F,28
30,9/5/2016,2024,10,41,36,M,F,28
30,1/10/2008,2024,4,33,26,M,F,25
61,9/11/1996,2024,1,41,42,M,F,30
2,28/08/2007,2024,10,41,38,M,F,28
42,16/12/1991,2024,10,52,48,M,F,28
30,27/02/1991,2024,10,58,54,M,F,28
21,7/11/2015,2024,10,62,55,M,F,28
30,17/08/2013,2024,10,38,36,M,F,28
48,19/12/1998,2024,10,49,45,M,F,28
42,27/07/2010,2024,10,39,33,M,F,28
33,25/02/2004,2024,10,47,42,M,F,28
35,18/03/2022,2024,10,23,27,M,F,28
58,26/05/1997,2024,10,53,60,M,F,28
30,3/10/2002,2024,10,50,50,M,F,28
30,20/06/2014,2024,10,49,37,M,F,28
26,9/8/1984,2024,10,60,65,M,F,28
42,11/6/1993,2024,10,53,51,M,F,28
29,3/10/2008,2024,10,41,42,M,F,28
30,28/04/2022,2024,10,27,32,M,F,28
42,3/12/2010,2024,10,41,37,M,F,28
49,,2024,10,,,M,,28
30,29/03/1985,2024,10,61,59,M,F,28
18,18/05/2021,2024,10,36,56,M,F,28
35,17/01/2020,2024,10,27,26,M,F,28
29,21/12/2007,2024,10,35,34,M,F,28
48,14/06/2017,2024,10,33,34,M,F,29
55,13/02/2019,2024,10,59,44,M,F,29
55,16/02/2018,2024,10,32,36,M,F,29
30,18/03/2002,2024,10,44,43,M,F,29
30,6/7/2015,2024,10,32,28,M,F,29
30,26/05/2023,2024,10,34,33,M,F,29
18,27/10/2006,2024,10,40,40,M,F,29
18,9/2/2007,2024,10,45,47,M,F,29
30,26/10/2017,2024,10,35,30,M,F,29
18,14/08/2000,2024,10,45,41,M,F,29
2,10/6/1986,2024,10,57,56,M,F,29
30,22/11/2001,2024,10,45,43,M,F,29
18,7/12/2012,2024,10,44,30,M,F,29
30,14/10/2016,2024,10,36,34,M,F,29
29,20/06/1988,2024,10,51,52,M,F,29
18,16/11/2010,2024,10,44,50,M,F,29
18,2/2/2011,2024,10,35,32,M,F,29
55,13/03/1999,2024,10,43,42,M,F,29
30,13/02/2012,2024,10,66,53,M,F,29
26,11/8/2017,2024,10,33,28,M,F,29
18,16/05/2013,2024,10,46,50,M,F,29
30,25/01/2012,2024,10,39,40,M,F,29
26,8/4/2009,2024,10,40,40,M,F,29
29,28/05/2018,2024,10,26,26,M,F,29
35,11/4/1986,2024,10,58,62,M,F,29
18,28/02/2008,2024,10,56,42,M,F,29
30,18/03/1990,2024,10,56,51,M,F,29
18,14/02/2014,2024,10,39,34,M,F,29
29,15/06/2018,2024,10,34,36,M,F,29
26,22/09/1997,2024,10,49,55,M,F,29
30,11/7/2019,2024,10,32,36,M,F,29
30,5/3/2011,2024,10,40,39,M,F,29
30,2/3/2006,2024,10,48,39,M,F,29
30,4/5/2010,2024,10,37,36,M,F,29
42,11/8/1995,2024,10,87,61,F,F,29
30,30/03/1998,2024,10,49,47,M,F,29
18,25/02/2017,2024,10,54,52,M,F,29
30,25/09/2013,2024,10,33,34,M,F,29
18,24/05/2001,2024,10,41,42,M,F,29
30,28/10/2004,2024,10,47,45,M,F,29
18,4/11/1988,2024,10,55,55,M,F,29
30,29/10/2016,2024,10,41,35,M,F,29
55,11/12/2015,2024,10,,25,M,F,30
30,12/11/2017,2024,10,50,48,M,F,30
2,24/11/1994,2024,10,50,50,M,F,30
30,24/03/2003,2024,10,43,43,M,F,30
30,30/09/2002,2024,10,42,40,M,F,30
18,8/9/2000,2024,10,48,48,M,F,30
30,12/2/1977,2024,10,69,66,M,F,30
36,25/02/2005,2024,10,48,46,M,M,30
30,23/01/2008,2024,10,43,42,M,F,30
42,16/03/2004,2024,10,46,39,M,F,30
18,6/4/2000,2024,10,53,41,M,F,30
18,12/1/2004,2024,10,50,57,M,F,30
29,22/03/1991,2024,10,60,52,M,F,30
18,9/11/2005,2024,10,49,40,M,F,30
30,28/02/2015,2024,10,31,28,M,F,30
30,15/12/2017,2024,10,39,34,M,F,30
42,14/02/2022,2024,10,61,44,M,F,30
29,30/10/2017,2024,10,35,28,M,F,30
30,12/11/2015,2024,10,36,36,M,F,30
58,31/01/2003,2024,10,43,47,M,F,30
30,18/06/1999,2024,10,53,50,M,F,30
30,1/5/2004,2024,10,62,62,M,F,30
29,19/12/2017,2024,10,35,39,M,F,30
55,26/11/2021,2024,10,39,40,M,F,31
30,24/03/2023,2024,10,32,30,M,F,31
30,12/8/2016,2024,10,,,M,F,31
55,26/01/2005,2024,10,40,36,M,F,31
30,5/10/2007,2024,10,55,43,M,F,31
26,22/02/1999,2024,10,52,51,M,F,31
30,5/10/2017,2024,10,29,30,M,F,31
55,1/11/2018,2024,10,39,38,M,F,31
42,12/2/1993,2024,10,54,65,M,F,31
55,10/6/2021,2024,10,45,54,M,F,31
30,26/02/2010,2024,10,39,44,M,F,31
30,1/11/2008,2024,10,49,44,M,F,31
30,23/12/2013,2024,10,28,27,M,F,31
30,23/02/2016,2024,10,57,51,M,F,31
29,7/5/2015,2024,10,31,29,M,F,31
30,15/10/2021,2024,10,38,34,M,F,31
43,9/10/2008,2024,11,39,35,M,F,1
43,26/11/1985,2024,11,66,63,M,F,1
42,19/04/2004,2024,11,47,40,M,F,1
30,15/03/2002,2024,11,53,50,M,F,1
42,27/01/1977,2024,11,69,67,M,F,1
12,25/02/2014,2024,11,38,38,M,F,1
43,13/12/2021,2024,11,28,25,M,F,1
43,26/01/2006,2024,11,58,40,M,F,1
21,6/1/2021,2024,11,64,43,M,F,1
43,12/11/2018,2024,11,38,33,M,F,1
41,28/02/2007,2024,11,40,36,M,F,1
30,31/03/2017,2024,11,39,42,M,F,1
17,21/10/1994,2024,11,51,50,M,F,1
29,28/08/2006,2024,11,46,34,M,F,1
43,6/2/2001,2024,11,51,50,M,F,1
26,24/10/2002,2024,11,54,55,F,F,1
30,15/04/1972,2024,11,77,68,M,F,1
43,18/07/2017,2024,11,29,28,M,F,1
30,16/10/1998,2024,11,49,47,M,F,1
30,4/11/2010,2024,11,59,50,M,F,1
68,24/04/1982,2024,11,66,68,M,F,2
30,10/3/2010,2024,11,40,41,M,F,4
30,3/4/2017,2024,11,39,26,M,F,4
47,2/10/2018,2024,11,31,29,M,F,4
43,16/08/2004,2024,11,44,45,M,F,4
30,5/9/2015,2024,11,54,49,M,F,4
30,4/10/2011,2024,11,44,43,M,F,4
59,12/5/2003,2024,11,45,43,M,F,4
55,5/8/2016,2024,11,28,28,M,F,4
42,3/11/1983,2024,11,66,64,M,F,4
35,31/01/2017,2024,11,36,29,M,F,4
43,15/04/2010,2024,11,45,39,M,F,4
30,23/04/1995,2024,11,55,51,M,F,4
29,16/02/1978,2024,11,68,66,M,F,4
30,11/2/2013,2024,11,38,34,M,F,4
30,22/06/2015,2024,11,37,37,M,F,4
30,14/09/2009,2024,11,43,40,M,F,4
30,13/03/1991,2024,11,52,54,M,F,4
35,13/11/2009,2024,11,56,60,M,F,4
17,2/10/2009,2024,11,41,37,M,F,4
29,23/12/2010,2024,11,38,34,M,F,4
33,14/11/2012,2024,11,39,33,M,F,5
55,7/4/2001,2024,11,44,42,M,F,5
55,16/11/2016,2024,11,41,44,M,F,5
26,17/02/1999,2024,11,46,45,M,F,5
30,14/03/2008,2024,11,51,38,M,F,5
30,16/12/2017,2024,11,45,42,M,F,5
25,30/07/1998,2024,11,46,48,M,F,5
48,9/9/2022,2024,11,25,22,M,F,5
42,26/09/1993,2024,11,66,57,M,F,5
43,15/05/2000,2024,11,44,40,M,F,5
29,29/08/1997,2024,11,46,55,M,F,5
3,18/02/2005,2024,11,55,43,M,F,5
30,4/8/2006,2024,11,42,41,M,F,5
30,25/11/1992,2024,11,71,73,M,F,5
30,20/09/1995,2024,11,48,49,M,F,5
30,18/02/2015,2024,11,62,59,M,F,5
30,19/12/1998,2024,11,46,43,M,F,5
30,9/11/2013,2024,11,43,37,M,F,5
55,13/09/1993,2024,11,49,48,M,F,5
30,14/02/1997,2024,11,50,49,M,F,5
55,20/10/2017,2024,11,42,36,M,F,5
30,2/10/2012,2024,11,42,34,M,F,5
29,6/6/2019,2024,11,43,31,M,F,5
