municipio,fecha_matrimonio,año_registro,mes_registro,edad_div1,edad_div2,sexo_div1,sexo_div2,dia_registro
18,15/02/2002,2020,11,34,36,M,F,18
35,31/03/2007,2020,11,39,37,M,F,18
18,08/03/1982,2020,11,61,57,M,F,18
30,25/04/2001,2020,11,59,51,M,F,18
2,13/02/2014,2020,11,43,,M,F,19
18,23/10/2013,2020,11,33,37,M,F,19
18,10/11/2000,2020,11,38,40,M,F,19
55,07/12/2012,2020,11,27,28,M,F,19
42,08/03/2017,2020,11,29,28,M,F,19
41,05/08/2016,2020,11,28,26,M,F,19
42,07/01/2002,2020,11,42,46,M,F,19
29,03/11/2010,2020,11,30,28,M,F,19
30,11/02/2013,2020,11,37,32,M,F,19
30,27/05/2003,2020,11,45,42,M,F,19
42,17/01/1986,2020,11,57,58,M,F,19
29,03/06/2009,2020,11,35,35,M,F,19
18,02/12/2005,2020,11,39,36,M,F,19
18,08/01/1988,2020,11,56,56,M,F,19
71,23/11/2012,2020,11,34,27,M,F,19
49,01/02/2019,2020,11,26,25,M,F,19
18,18/12/1992,2020,11,54,50,M,F,19
42,03/11/2015,2020,11,34,33,M,F,19
30,25/02/2012,2020,11,35,35,M,F,19
18,18/12/2008,2020,11,64,49,M,F,19
4,18/05/2018,2020,11,22,21,M,F,19
33,11/05/1989,2020,11,50,51,M,F,19
18,27/05/1999,2020,11,50,49,M,F,19
18,22/12/2017,2020,11,30,26,M,F,19
2,06/11/2008,2020,11,28,40,M,F,19
30,21/05/2010,2020,11,44,30,M,F,19
36,29/03/1993,2020,11,54,49,M,F,20
41,20/04/2007,2020,11,35,34,M,F,20
30,19/07/2017,2020,11,27,24,M,F,20
35,05/12/2017,2020,11,28,41,M,F,20
47,11/01/2019,2020,11,24,24,M,F,20
26,17/01/2012,2020,11,29,29,M,F,20
33,02/02/1995,2020,11,50,50,M,F,20
18,20/09/2007,2020,11,33,28,M,F,20
30,27/06/2015,2020,11,34,44,M,F,20
18,21/01/2011,2020,11,34,27,M,F,20
25,05/07/1985,2020,11,58,61,F,F,20
55,13/04/2016,2020,11,53,54,M,F,20
42,11/06/2000,2020,11,43,45,M,F,20
35,21/07/2009,2020,11,55,26,M,F,20
18,16/10/2014,2020,11,28,29,M,F,23
29,15/04/1989,2020,11,52,52,M,F,23
30,13/05/1999,2020,11,46,44,M,F,23
29,15/12/1989,2020,11,50,51,M,F,23
43,28/08/1995,2020,11,45,48,M,F,23
30,18/07/2011,2020,11,40,39,M,F,23
18,14/03/1997,2020,11,48,46,M,F,23
48,20/09/2005,2020,11,41,34,M,F,23
30,10/04/2000,2020,11,40,40,M,F,23
18,06/01/2017,2020,11,38,31,M,F,23
42,27/09/2008,2020,11,41,34,M,F,23
55,22/10/2012,2020,11,58,52,M,F,23
30,21/06/2000,2020,11,41,36,M,F,23
30,23/11/2007,2020,11,37,37,M,F,23
30,01/10/2016,2020,11,34,28,M,F,23
30,24/08/1990,2020,11,54,50,M,F,23
33,20/04/2001,2020,11,46,35,M,F,23
55,20/02/2003,2020,11,45,37,M,F,24
4,12/10/2002,2020,11,36,36,M,F,24
30,23/02/2012,2020,11,30,27,M,F,24
30,22/12/2014,2020,11,28,28,M,F,24
29,12/02/2019,2020,11,76,49,M,F,24
21,28/11/2012,2020,11,27,24,M,F,24
17,22/11/2003,2020,11,42,42,M,F,24
23,21/02/2011,2020,11,33,37,M,F,24
30,20/01/1995,2020,11,50,50,M,F,24
18,19/03/1993,2020,11,48,46,M,F,24
26,12/12/1988,2020,11,55,57,M,F,24
18,28/10/2011,2020,11,34,30,M,F,24
33,15/12/2016,2020,11,31,33,M,F,24
30,08/09/2011,2020,11,48,45,M,F,24
30,27/04/2000,2020,11,40,43,M,F,24
42,30/04/1992,2020,11,48,49,M,F,24
18,14/02/2001,2020,11,49,50,M,F,24
55,11/02/2014,2020,11,39,40,M,F,24
35,12/06/2006,2020,11,34,33,M,F,24
55,27/06/2019,2020,11,28,28,M,F,24
55,08/07/1978,2020,11,75,76,M,M,24
36,29/10/2004,2020,11,57,58,M,F,24
29,12/01/2007,2020,11,36,36,M,F,24
55,29/08/2016,2020,11,48,66,M,F,25
42,25/04/1996,2020,11,57,44,M,F,25
30,08/02/1991,2020,11,54,59,M,F,24
55,28/09/2009,2020,11,39,35,M,F,25
30,13/03/1986,2020,11,59,60,M,F,25
30,23/04/2016,2020,11,35,35,M,F,25
30,09/03/2001,2020,11,41,42,M,F,25
29,17/02/1992,2020,11,56,48,M,F,25
51,10/12/1994,2020,11,49,47,M,F,25
26,20/02/1998,2020,11,57,44,F,F,25
55,22/05/2019,2020,11,42,44,M,F,25
18,06/04/2010,2020,11,74,61,M,F,25
18,21/11/1996,2020,11,46,55,M,F,25
30,30/11/1992,2020,11,57,51,M,F,25
30,07/06/2018,2020,11,75,76,M,F,25
30,06/05/2011,2020,11,,,M,F,25
30,12/11/1996,2020,11,47,46,M,F,24
30,04/11/2009,2020,11,62,62,M,F,26
29,21/02/2001,2020,11,45,41,M,F,26
48,24/05/2008,2020,11,40,,M,F,26
30,27/03/2008,2020,11,42,42,M,F,25
71,06/12/1992,2020,11,48,45,M,F,26
18,29/10/2015,2020,11,75,57,M,F,26
30,14/12/2015,2020,11,32,32,M,F,26
30,16/04/2009,2020,11,40,46,M,F,26
25,14/08/1998,2020,11,50,39,M,F,26
55,30/01/2004,2020,11,38,38,M,F,26
18,19/05/1989,2020,11,71,63,M,F,26
29,16/11/2012,2020,11,33,34,M,F,26
36,,2020,11,64,62,M,F,26
63,04/12/1988,2020,11,56,52,M,F,26
30,12/04/2012,2020,11,38,31,M,F,27
30,20/04/2012,2020,11,31,29,M,F,26
42,17/05/2017,2020,11,46,25,M,F,27
18,13/12/1996,2020,11,49,40,M,F,27
18,23/09/1985,2020,11,65,55,M,F,27
55,16/01/1997,2020,11,49,47,M,F,27
30,23/11/2010,2020,11,33,25,M,F,27
25,05/12/2014,2020,11,39,40,M,F,27
48,10/06/2003,2020,11,52,49,M,F,27
17,20/09/1979,2020,11,61,59,M,F,27
62,27/12/2013,2020,11,36,30,M,F,27
42,14/08/2009,2020,11,44,39,M,F,27
27,11/06/2011,2020,2,40,35,M,F,12
12,06/03/1991,2020,11,59,49,M,F,30
48,14/07/2006,2020,11,33,37,M,F,30
48,05/09/2007,2020,11,33,36,M,F,30
18,06/05/1994,2020,11,54,45,M,F,30
30,30/03/2005,2020,11,36,35,M,F,30
30,21/11/2005,2020,11,44,39,M,F,30
30,29/01/2015,2020,11,26,28,M,F,30
42,20/05/2002,2020,12,45,38,M,F,1
29,27/01/2011,2020,12,37,29,M,F,1
42,17/06/2016,2020,12,28,28,M,F,1
2,18/05/2018,2020,12,29,29,M,F,1
29,30/11/2009,2020,12,33,30,M,F,1
35,18/02/2014,2020,12,32,26,M,F,1
18,16/12/2002,2020,12,44,39,M,F,1
47,15/02/2008,2020,12,33,31,M,F,1
42,14/09/1999,2020,12,54,53,M,F,1
18,14/12/2010,2020,12,43,31,M,F,1
29,29/06/2012,2020,12,39,28,M,F,1
25,28/04/1994,2020,12,44,41,M,F,1
25,05/04/1995,2020,12,44,44,M,F,1
30,14/02/2004,2020,12,45,42,M,F,1
30,25/06/2003,2020,12,52,37,M,F,1
25,29/09/1973,2020,12,67,69,M,F,1
29,22/12/2003,2020,12,42,40,M,F,1
64,19/12/1977,2020,12,62,58,M,F,2
29,30/03/2007,2020,12,54,54,M,F,2
29,21/06/2002,2020,12,41,36,M,F,2
30,15/12/2004,2020,12,37,38,M,F,2
26,02/04/2011,2020,12,36,39,M,F,2
29,22/01/2020,2020,12,68,68,M,F,2
12,04/10/2013,2020,12,34,34,M,F,2
18,15/06/2001,2020,12,41,41,M,F,2
18,25/10/1996,2020,12,47,44,M,F,2
18,03/11/2008,2020,12,36,33,M,F,2
18,22/09/1965,2020,12,74,73,M,F,2
33,16/10/1996,2020,12,40,40,M,F,2
33,07/08/2009,2020,12,35,31,M,F,2
25,27/05/1997,2020,12,42,38,M,F,2
30,15/08/1985,2020,12,53,52,M,F,2
42,30/03/2007,2020,12,61,44,M,F,2
55,07/04/1999,2020,12,44,42,M,F,2
55,19/03/1998,2020,12,46,47,M,F,2
30,07/03/2014,2020,12,47,39,M,F,2
42,19/06/2019,2020,12,84,59,M,F,2
18,12/03/1981,2020,12,62,56,M,F,3
17,12/12/2013,2020,12,29,28,M,F,3
2,26/06/2018,2020,12,23,21,M,F,3
48,11/08/2001,2020,12,52,47,M,F,3
2,17/09/1981,2020,12,59,55,M,F,3
17,09/09/2016,2020,12,40,42,M,F,3
18,29/05/1998,2020,12,48,47,M,F,3
29,10/02/2017,2020,12,73,41,M,F,3
14,06/05/1989,2020,12,55,54,M,F,3
30,25/03/2003,2020,12,43,48,M,F,3
42,07/03/2002,2020,12,42,42,M,F,3
30,06/09/2002,2020,12,43,43,M,F,3
18,03/02/1978,2020,12,65,71,M,F,3
47,26/05/2016,2020,12,25,24,M,F,3
29,03/01/2013,2020,12,44,31,M,F,3
36,03/11/2006,2020,12,42,37,M,F,4
42,27/12/2005,2020,12,36,37,M,F,4
29,16/09/1989,2020,12,48,47,M,F,4
30,30/05/1995,2020,12,,,M,F,4
47,02/10/2009,2020,12,37,36,M,F,4
29,04/02/2016,2020,12,43,43,M,F,4
18,26/03/1999,2020,12,57,44,M,F,4
21,04/02/2005,2020,12,38,33,M,F,4
66,06/12/1993,2020,12,53,43,M,F,4
3,04/02/2010,2020,12,32,33,M,F,4
18,18/04/2008,2020,12,33,29,M,F,4
18,06/08/1988,2020,12,59,58,M,F,4
25,15/02/2002,2020,12,42,42,M,F,4
29,07/05/2014,2020,12,73,55,M,F,4
35,02/05/2014,2020,12,31,29,M,F,5
30,01/03/2013,2020,12,31,31,M,F,5
43,05/01/1988,2020,12,52,53,M,F,5
21,14/01/2000,2020,12,47,39,M,F,5
21,30/12/2002,2020,12,41,32,M,F,5
46,13/11/1966,2020,12,,,M,F,6
42,06/11/1993,2020,12,55,55,M,F,6
29,01/04/1989,2020,12,51,52,M,F,7
29,11/08/1994,2020,12,55,48,M,F,7
42,11/01/2001,2020,12,42,45,M,F,7
43,23/02/2006,2020,12,43,36,M,F,7
18,15/07/2004,2020,12,44,39,M,F,7
42,17/05/2002,2020,12,44,45,M,F,7
30,19/10/2009,2020,12,41,35,M,F,7
29,27/01/2011,2020,12,31,32,M,F,7
58,08/10/1999,2020,12,44,44,M,F,7
70,22/12/2005,2020,12,37,39,M,F,7
30,21/01/2013,2020,12,40,35,M,F,7
18,07/11/2011,2020,12,38,38,M,F,7
18,15/03/2013,2020,12,30,35,M,F,7
29,07/12/1982,2020,12,59,57,M,F,7
18,22/08/1997,2020,12,51,50,M,F,7
30,22/05/2008,2020,12,43,38,M,F,7
18,16/12/2004,2020,12,42,33,M,F,7
18,20/09/1982,2020,12,57,55,M,F,7
18,17/12/2004,2020,12,37,33,M,F,7
18,07/07/2006,2020,12,43,41,M,F,7
18,28/10/2010,2020,12,47,42,M,F,7
18,03/12/2015,2020,12,32,31,M,F,7
18,17/09/1992,2020,12,54,67,M,F,7
30,25/04/1997,2020,12,46,44,M,F,8
30,26/11/2012,2020,12,32,27,M,F,8
30,30/05/2016,2020,12,61,55,M,F,8
72,31/10/1997,2020,12,44,39,M,F,8
18,03/11/1989,2020,12,61,74,M,F,8
29,16/12/2016,2020,12,25,26,M,F,8
3,18/12/1995,2020,12,48,46,M,F,8
55,04/06/1991,2020,12,50,47,M,F,8
29,19/12/1979,2020,12,64,66,M,F,8
12,20/10/2005,2020,12,40,35,M,F,8
18,25/04/1997,2020,12,46,46,M,F,8
29,29/11/2019,2020,12,33,32,M,F,8
48,19/12/2012,2020,12,32,34,M,F,8
26,24/08/2018,2020,12,73,45,M,F,8
55,27/06/2014,2020,12,31,29,M,F,8
17,17/12/2018,2020,12,59,62,M,F,8
55,18/05/2016,2020,12,28,24,M,F,8
48,25/11/2002,2020,12,41,43,M,F,8
17,19/12/2017,2020,12,27,27,M,F,8
68,04/12/1998,2020,12,45,45,M,F,8
42,07/05/1984,2020,12,58,60,M,F,8
30,22/08/1996,2020,12,44,51,M,F,9
12,22/05/2009,2020,12,28,39,M,F,9
29,31/10/1986,2020,12,54,53,M,F,9
36,14/04/2014,2020,12,38,32,M,F,9
30,14/03/2009,2020,12,34,31,M,F,9
30,22/06/2011,2020,12,40,40,M,F,9
50,30/10/1970,2020,12,70,69,M,F,9
30,23/03/2007,2020,12,37,34,M,F,9
66,13/07/2000,2020,12,47,42,M,F,9
48,11/03/2013,2020,12,29,25,M,F,9
51,28/06/1992,2020,12,53,48,M,F,9
18,04/03/2010,2020,12,32,33,M,F,9
55,12/03/2004,2020,12,47,,M,,9
29,10/08/2015,2020,12,38,37,M,F,9
42,18/05/2012,2020,12,29,28,M,F,9
71,04/07/1980,2020,12,64,57,M,F,9
33,30/04/2004,2020,12,37,40,M,F,9
55,12/03/2004,2020,12,47,41,M,F,9
25,24/09/1999,2020,12,44,40,M,F,9
30,27/01/1990,2020,12,63,53,M,F,9
18,20/12/1991,2020,12,57,50,M,F,9
30,18/09/2014,2020,12,31,28,M,F,9
30,30/10/2004,2020,12,49,47,M,F,9
17,26/08/1996,2020,12,44,44,M,F,9
18,18/02/1994,2020,12,59,53,M,F,9
18,16/04/2002,2020,12,47,43,M,F,9
18,15/02/2013,2020,12,34,31,M,F,9
29,23/09/2013,2020,12,40,33,M,F,9
18,17/02/2011,2020,12,40,36,M,F,9
30,11/01/2001,2020,12,41,39,M,F,9
18,17/11/2015,2020,12,38,36,M,F,10
66,05/07/1986,2020,12,59,56,M,F,10
18,25/02/2016,2020,12,33,30,M,F,10
42,12/05/2017,2020,12,27,28,M,F,10
18,13/02/1997,2020,12,44,44,M,F,10
48,04/12/1993,2020,12,50,49,M,F,10
3,10/11/2017,2020,12,37,47,M,F,10
30,17/11/2018,2020,12,33,29,M,F,10
29,09/12/2010,2020,12,51,38,M,F,10
26,09/11/2018,2020,12,39,28,M,F,10
18,12/03/1993,2020,12,51,49,M,F,10
55,29/12/2017,2020,12,37,28,M,F,10
25,04/06/1987,2020,12,59,54,M,F,10
25,02/07/1974,2020,12,68,67,M,F,10
2,16/05/2012,2020,12,41,36,M,F,10
21,19/07/2002,2020,12,42,38,M,F,10
29,29/10/1992,2020,12,50,48,M,F,11
30,07/05/2005,2020,12,45,44,M,F,11
18,19/02/1988,2020,12,51,50,F,F,11
17,09/05/2006,2020,12,34,30,M,F,11
30,03/07/1997,2020,12,69,72,M,F,11
18,15/02/1984,2020,12,62,59,M,F,11
30,08/04/2020,2020,12,33,29,M,F,11
71,18/08/1983,2020,12,62,57,M,F,11
30,17/10/2016,2020,12,52,46,M,F,11
27,10/01/2008,2020,12,37,,M,F,11
30,17/01/2001,2020,12,,37,M,F,11
18,28/04/2017,2020,12,35,29,M,F,11
17,26/10/2009,2020,12,34,29,M,F,11
30,18/02/2015,2020,12,41,30,M,F,11
30,26/11/2019,2020,12,28,21,M,F,11
30,02/07/2014,2020,12,33,34,M,F,11
29,21/02/1987,2020,12,64,60,M,F,11
23,05/12/1997,2020,12,49,43,M,F,11
30,05/07/2007,2020,12,62,49,M,F,11
33,14/10/1988,2020,12,56,53,M,F,11
25,10/12/2003,2020,12,34,33,M,F,11
18,09/12/2011,2020,12,34,29,M,F,11
55,23/01/2006,2020,12,34,37,M,F,11
39,24/02/2016,2020,12,30,31,M,F,11
56,09/11/2002,2020,12,37,37,M,F,11
30,14/04/1986,2020,12,56,63,M,F,11
16,28/06/2002,2020,12,41,45,M,F,12
16,19/12/1996,2020,12,51,45,M,F,12
16,07/06/2002,2020,12,43,35,M,F,12
42,22/11/1997,2020,12,51,44,M,F,13
18,30/11/2004,2020,12,37,35,M,F,14
30,16/01/1998,2020,12,44,44,M,F,14
30,24/12/1987,2020,12,,,M,F,14
30,11/08/1988,2020,12,61,51,M,F,14
30,19/03/2004,2020,12,44,49,M,F,14
23,04/05/2007,2020,12,36,33,M,F,14
30,17/03/2017,2020,12,35,31,M,F,14
18,06/09/2013,2020,12,40,39,M,F,14
30,26/08/2011,2020,12,31,27,M,F,14
19,09/02/2004,2020,12,46,34,M,F,14
30,30/09/2002,2020,12,46,37,M,F,14
42,28/12/2002,2020,12,46,42,M,F,14
42,28/04/1995,2020,12,49,49,M,F,14
42,23/11/1993,2020,12,53,52,M,F,14
30,03/12/2001,2020,12,54,50,M,F,14
21,04/03/2010,2020,12,32,28,M,F,14
33,20/07/1987,2020,12,62,53,M,F,14
18,17/09/1993,2020,12,47,46,M,F,14
25,08/03/1991,2020,12,,52,M,F,14
17,15/12/2004,2020,12,54,40,F,F,14
18,24/10/1994,2020,12,52,47,M,F,14
36,09/03/2018,2020,12,35,34,M,F,14
42,24/12/1998,2020,12,46,46,M,F,14
30,13/11/2010,2020,12,31,31,M,F,14
30,17/03/2012,2020,12,29,29,M,F,14
30,06/10/1997,2020,12,42,40,M,F,14
18,01/09/2000,2020,12,50,42,M,F,14
17,14/10/2002,2020,12,41,40,M,F,15
30,27/12/1977,2020,12,62,60,M,F,15
12,28/06/2006,2020,12,35,33,M,F,15
42,04/12/2003,2020,12,39,38,M,F,15
50,18/10/1986,2020,12,56,53,M,F,15
8,08/09/1989,2020,12,58,49,M,F,15
2,19/05/2016,2020,12,46,29,M,F,15
26,23/11/1970,2020,12,67,66,M,F,15
18,16/06/2017,2020,12,30,29,M,F,15
18,05/10/2012,2020,12,33,30,M,F,15
42,06/07/2012,2020,12,67,62,M,F,15
42,12/03/1997,2020,12,48,49,M,F,15
18,05/12/2008,2020,12,48,55,M,F,15
71,18/12/2002,2020,12,42,37,M,F,15
29,08/09/2005,2020,12,46,40,M,F,15
18,15/08/1992,2020,12,59,61,M,F,15
18,30/04/1999,2020,12,47,44,M,F,15
18,14/06/1993,2020,12,47,48,M,F,16
36,24/11/1995,2020,12,45,44,M,F,16
42,20/05/1993,2020,12,49,51,M,F,16
29,31/03/1986,2020,12,58,53,M,F,16
29,10/11/2000,2020,12,47,47,M,F,16
23,20/04/2019,2020,12,22,22,M,F,16
42,22/10/2010,2020,12,39,30,M,F,16
30,22/02/1995,2020,12,53,49,M,F,16
29,20/09/2007,2020,12,43,43,M,F,16
29,09/07/1997,2020,12,47,44,M,F,16
30,11/12/1986,2020,12,54,55,M,F,16
30,07/04/2003,2020,12,50,49,M,F,16
30,07/05/2014,2020,12,31,31,M,F,16
42,01/10/2005,2020,12,40,41,M,F,16
30,13/01/1980,2020,12,62,59,M,F,16
30,10/10/2013,2020,12,36,35,M,F,16
30,08/06/2002,2020,12,38,40,M,F,16
18,17/04/1998,2020,12,49,39,M,F,16
30,18/07/1977,2020,12,60,59,M,F,16
71,16/12/1991,2020,12,58,53,M,F,16
17,19/04/2007,2020,12,35,30,M,F,16
30,22/02/1997,2020,12,48,44,M,F,16
18,20/07/2018,2020,12,44,42,M,F,16
17,21/11/2015,2020,12,30,23,M,F,16
33,01/02/2002,2020,12,54,41,M,F,16
48,06/10/2008,2020,12,32,28,M,F,16
18,23/09/2016,2020,12,28,30,M,F,17
29,28/02/2018,2020,12,36,38,M,F,17
29,06/06/1987,2020,12,59,54,M,F,17
29,29/09/1995,2020,12,51,49,M,F,17
72,13/12/2016,2020,12,36,36,M,F,17
18,26/05/2006,2020,12,39,39,M,F,17
19,11/06/2013,2020,12,29,26,M,F,17
29,10/06/1974,2020,12,66,61,M,F,17
17,20/03/2004,2020,12,38,42,M,F,17
42,27/08/1996,2020,12,,42,M,F,17
35,15/04/2016,2020,12,46,56,M,F,17
58,20/10/1994,2020,12,48,44,M,F,17
26,16/12/1987,2020,12,56,54,M,F,17
2,29/05/2003,2020,12,45,40,M,F,17
18,21/12/2007,2020,12,32,31,M,F,17
29,16/02/1979,2020,12,60,61,M,M,17
48,06/08/2018,2020,12,32,31,M,F,17
26,30/03/1990,2020,12,54,49,M,F,17
2,31/12/1976,2020,12,68,64,M,F,17
30,06/10/2017,2020,12,44,33,M,F,3
30,13/06/1995,2020,12,45,44,M,F,16
4,12/04/2013,2020,12,36,29,M,F,17
42,18/12/1998,2020,12,46,44,M,F,17
42,11/08/2006,2020,12,38,37,M,F,17
19,31/03/1980,2020,12,67,65,M,F,18
30,10/10/1997,2020,12,47,43,M,F,18
29,09/03/1994,2020,12,48,45,M,F,18
55,17/02/2006,2020,12,50,41,M,F,18
29,22/01/2010,2020,12,33,31,M,F,18
18,10/11/1990,2020,12,53,48,M,F,18
30,14/04/2000,2020,12,43,45,M,F,18
42,13/12/1991,2020,12,55,51,M,F,18
13,27/12/2018,2020,12,22,21,M,F,18
30,01/11/2011,2020,12,39,35,M,F,18
42,04/07/2003,2020,12,39,39,M,F,18
29,20/06/1988,2020,12,53,51,M,F,18
18,09/03/2012,2020,12,27,,M,F,18
3,01/12/1986,2020,12,54,50,M,F,18
33,14/07/2017,2020,12,24,23,M,F,18
72,15/12/1983,2020,12,57,54,M,F,18
30,20/02/1979,2020,12,64,63,M,F,18
29,30/11/2001,2020,12,61,58,M,F,18
30,23/05/1989,2020,12,51,53,M,F,20
30,04/11/2017,2020,12,31,30,M,F,20
33,31/08/1964,2020,12,77,73,M,F,18
18,14/07/2005,2020,12,49,40,M,F,18
12,04/12/1993,2020,12,52,45,M,F,21
18,15/02/2018,2020,12,42,40,M,F,18
42,05/04/2019,2020,12,41,28,M,F,21
18,28/12/2007,2020,12,34,35,M,F,21
30,03/05/2007,2020,12,44,42,M,F,2
18,10/10/2008,2020,12,39,38,M,F,21
18,19/05/1995,2020,12,47,50,M,F,21
72,23/04/2012,2020,12,31,31,M,F,21
29,23/02/2010,2020,12,32,30,M,F,21
47,02/06/2011,2020,12,30,31,M,F,22
18,15/02/1991,2020,12,47,47,M,F,21
14,09/03/1992,2020,12,48,50,M,F,22
4,08/12/2003,2020,12,47,45,M,F,23
18,02/09/1988,2020,12,57,57,M,F,21
30,30/04/1980,2020,12,60,57,M,F,23
16,23/10/2010,2020,12,41,38,M,F,23
18,25/11/2003,2020,12,40,39,M,F,23
30,02/10/1999,2020,12,42,39,M,F,23
30,21/11/2014,2020,12,30,26,M,F,23
30,10/10/2015,2020,12,37,26,M,F,23
30,03/11/2017,2020,12,30,24,M,F,21
27,28/06/2007,2020,12,34,28,M,F,28
27,10/07/2020,2020,12,83,68,M,F,29
18,12/11/2009,2020,12,40,37,M,F,30
52,17/12/2004,2020,2,,,M,F,13
27,17/03/2010,2020,2,37,36,M,F,29
35,18/05/2015,2020,1,29,25,M,F,9
30,15/12/1992,2020,2,65,59,M,F,4
30,,2020,10,,,F,F,29
29,07/12/1984,2020,1,60,52,M,F,13
58,26/09/2008,2020,2,44,36,M,F,18
26,,2020,1,52,52,M,F,9
43,18/05/1998,2020,1,49,40,M,F,17
41,,2020,1,40,37,M,F,22
30,,2020,2,47,37,M,F,20
55,24/01/2020,2020,1,49,44,M,F,24
30,26/09/2014,2020,3,38,34,M,F,23
55,12/02/2020,2020,2,23,24,M,F,12
55,,2020,2,38,37,M,F,11
55,,2020,2,,,,,11
18,,2020,1,38,37,M,F,17
42,07/08/1999,2020,3,42,42,M,F,13
30,01/07/2008,2020,2,50,42,M,F,21
18,,2020,3,54,50,M,F,19
64,08/12/2006,2020,3,46,31,M,F,10
33,14/02/2019,2020,3,33,32,M,F,18
41,17/04/1991,2020,3,50,52,M,F,2
35,29/04/2013,2020,2,28,34,M,F,12
29,18/05/1990,2020,3,58,52,M,F,11
42,13/03/2003,2020,2,41,43,M,F,13
42,05/12/1997,2020,2,47,46,M,F,25
30,12/12/1994,2020,1,50,43,M,F,17
18,11/03/2014,2020,3,51,39,M,F,11
30,,2020,3,,,M,F,2
18,10/11/2000,2020,3,39,39,M,F,13
30,18/10/2006,2020,3,37,34,M,F,3
42,16/12/2008,2020,3,32,33,M,F,13
30,06/07/2009,2020,2,46,46,M,F,11
29,13/02/2015,2020,2,,,M,F,14
26,01/03/2008,2020,2,28,27,M,F,4
