municipio,edad_cty1,edad_cty2,sexo_cty1,sexo_cty2,año_matrimonio,mes_matrimonio,dia-matrimonio
55,66,62,M,F,2023,10,23
35,50,51,M,F,2023,10,23
30,70,56,M,F,2023,10,23
21,26,23,M,F,2023,10,24
29,47,28,M,F,2023,10,24
30,27,21,M,F,2023,10,24
18,31,29,M,F,2023,10,24
55,34,30,M,F,2023,10,24
30,38,36,M,F,2023,10,24
18,27,26,M,F,2023,10,24
30,51,30,M,F,2023,10,24
18,42,42,M,M,2023,10,24
30,29,26,M,F,2023,10,24
55,18,-,M,F,2023,10,24
30,29,24,M,F,2023,10,24
43,26,34,M,F,2023,10,24
18,34,31,M,F,2023,10,24
35,22,26,M,F,2023,10,24
72,63,51,M,F,2023,10,24
71,25,28,M,F,2023,10,24
30,27,27,M,F,2023,10,24
30,64,55,M,F,2023,10,24
30,30,28,M,F,2023,10,24
30,26,28,M,F,2023,10,24
43,50,58,M,F,2023,10,24
42,29,25,M,F,2023,10,24
30,20,20,M,F,2023,10,24
30,42,31,M,F,2023,10,24
18,38,33,M,F,2023,10,24
43,38,37,M,F,2023,10,24
30,66,61,M,F,2023,10,24
43,21,24,M,F,2023,10,24
66,52,53,M,F,2023,10,24
42,29,20,M,F,2023,10,24
42,30,22,M,F,2023,10,24
29,45,22,M,F,2023,10,24
18,23,25,M,F,2023,10,25
48,26,26,M,F,2023,10,26
55,22,22,M,F,2023,10,25
43,31,34,M,F,2023,10,25
18,35,34,M,F,2023,10,25
47,27,29,M,F,2023,10,25
55,61,60,M,F,2023,10,25
18,67,56,M,F,2023,10,25
18,24,20,M,F,2023,10,25
30,27,28,M,F,2023,10,25
30,28,24,M,F,2023,10,25
30,31,32,M,F,2023,10,25
43,19,20,M,F,2023,10,25
30,67,52,M,F,2023,10,25
42,60,73,M,F,2023,10,25
35,32,28,M,F,2023,10,25
33,56,46,M,F,2023,10,25
30,53,53,M,F,2023,10,25
25,22,20,M,F,2023,10,25
2,69,57,M,F,2023,10,25
18,24,20,M,F,2023,10,25
30,33,36,M,F,2023,10,25
30,28,29,M,F,2023,10,25
30,42,36,F,F,2023,10,25
30,39,30,M,F,2023,10,25
12,30,23,M,F,2023,10,25
30,65,61,M,F,2023,10,25
30,24,26,M,F,2023,10,25
25,49,45,M,F,2023,10,25
12,41,40,M,F,2023,10,25
43,31,39,M,F,2023,10,25
43,41,41,M,F,2023,10,28
18,26,23,M,F,2023,10,25
30,31,25,M,F,2023,10,25
42,25,24,M,F,2023,10,25
43,30,30,M,F,2023,10,25
43,30,25,M,F,2023,10,25
18,22,23,M,F,2023,10,25
18,20,19,M,F,2023,10,25
43,28,23,M,F,2023,10,25
30,26,32,M,F,2023,10,26
43,36,38,M,F,2023,10,26
30,23,22,M,F,2023,10,25
35,31,34,M,F,2023,10,25
21,31,31,M,F,2023,10,26
21,30,27,M,F,2023,10,26
4,22,20,M,F,2023,10,26
30,21,21,M,F,2023,10,26
30,27,28,M,F,2023,10,26
25,63,63,M,F,2023,10,26
18,60,60,M,F,2023,10,26
29,31,29,M,F,2023,10,26
43,23,27,M,F,2023,10,26
30,36,34,M,F,2023,10,26
55,24,22,M,F,2023,10,26
18,55,52,M,F,2023,10,27
30,34,33,M,F,2023,10,26
18,53,45,M,F,2023,10,26
42,31,27,M,F,2023,10,26
29,31,27,M,F,2023,10,26
30,45,44,M,F,2023,10,26
18,33,32,M,F,2023,10,27
30,24,23,M,F,2023,10,26
26,53,60,M,F,2023,10,26
30,29,30,F,F,2023,10,26
48,27,27,M,F,2023,10,27
55,25,24,M,F,2023,10,26
43,37,26,M,F,2023,10,26
29,34,37,M,F,2023,10,26
18,41,40,M,F,2023,10,26
2,34,37,M,F,2023,10,26
42,62,56,M,F,2023,10,26
42,39,30,M,F,2023,10,26
30,25,22,M,F,2023,10,26
30,26,25,M,F,2023,10,26
17,23,29,M,F,2023,10,26
43,51,60,M,F,2023,10,26
29,24,22,M,F,2023,10,26
30,35,33,M,F,2023,10,26
30,29,27,M,F,2023,10,27
25,43,35,M,F,2023,10,26
43,21,20,M,F,2023,10,26
35,36,26,M,F,2023,10,26
30,25,32,M,M,2023,10,27
30,56,62,M,F,2023,10,27
42,50,40,M,F,2023,10,26
18,29,25,M,F,2023,10,26
30,60,40,M,F,2023,10,27
30,24,23,M,F,2023,10,27
43,35,29,M,F,2023,10,26
25,47,43,M,F,2023,10,26
35,46,30,M,F,2023,10,26
29,45,31,M,F,2023,10,26
30,28,27,M,F,2023,10,27
30,27,21,M,F,2023,10,27
30,28,27,M,F,2023,10,27
43,29,22,M,F,2023,10,26
30,32,28,M,F,2023,10,27
18,30,34,M,F,2023,10,26
30,56,55,M,F,2023,10,27
30,33,31,M,F,2023,10,27
18,39,42,M,F,2023,10,27
35,50,51,M,F,2023,10,26
30,33,28,M,F,2023,10,27
33,28,25,M,F,2023,10,26
18,27,24,M,F,2023,10,27
35,36,36,M,F,2023,10,26
18,30,29,M,F,2023,10,27
35,23,23,M,F,2023,10,26
42,24,24,M,F,2023,10,26
42,26,23,M,F,2023,10,26
42,44,36,M,F,2023,10,26
42,30,27,M,F,2023,10,26
29,42,30,M,F,2023,10,26
29,32,31,M,F,2023,10,26
29,28,26,M,F,2023,10,26
29,29,28,M,F,2023,10,26
25,31,31,M,F,2023,10,27
18,27,26,M,F,2023,10,27
18,32,31,M,F,2023,10,27
20,45,48,M,M,2023,10,27
58,32,26,M,F,2023,10,27
30,31,32,M,F,2023,10,27
55,30,28,M,F,2023,10,27
30,42,51,M,F,2023,10,27
47,68,45,M,F,2023,10,27
55,29,20,M,F,2023,10,27
30,32,23,M,F,2023,10,27
55,33,35,M,F,2023,10,27
30,32,30,M,F,2023,10,27
29,40,37,M,F,2023,10,27
55,21,25,M,F,2023,10,27
18,26,26,M,F,2023,10,27
3,27,26,M,F,2023,10,27
30,33,27,M,F,2023,10,27
42,38,28,M,F,2023,10,27
30,38,30,M,M,2023,10,27
30,52,51,M,F,2023,10,27
30,42,47,M,F,2023,10,27
30,24,27,M,F,2023,10,28
35,44,47,M,F,2023,10,27
55,22,22,M,F,2023,10,27
29,44,34,M,F,2023,10,27
30,32,31,M,F,2023,10,27
14,31,37,M,F,2023,10,27
55,45,34,M,F,2023,10,27
71,57,55,M,F,2023,10,27
30,32,24,M,F,2023,10,28
55,23,20,M,F,2023,10,27
18,60,57,M,F,2023,10,27
30,32,37,M,F,2023,10,28
17,50,43,M,F,2023,10,27
55,53,51,M,F,2023,10,27
27,71,55,M,F,2023,10,27
35,22,24,M,F,2023,10,27
55,59,49,M,F,2023,10,27
42,62,51,M,F,2023,10,27
30,34,30,M,F,2023,10,28
42,24,18,M,F,2023,10,27
55,40,41,M,F,2023,10,27
30,26,29,M,F,2023,10,27
42,26,23,M,F,2023,10,27
30,29,30,M,F,2023,10,28
71,26,26,M,F,2023,10,27
18,27,28,M,F,2023,10,27
55,43,35,M,F,2023,10,27
30,34,32,M,F,2023,10,28
18,39,27,M,F,2023,10,27
12,32,29,M,F,2023,10,27
30,62,59,M,F,2023,10,27
55,20,18,M,F,2023,10,27
35,22,18,M,F,2023,10,27
55,40,37,M,F,2023,10,27
42,54,29,M,F,2023,10,27
55,41,38,M,F,2023,10,27
25,20,27,M,F,2023,10,27
48,37,27,M,F,2023,10,30
27,43,42,M,F,2023,10,27
18,37,38,M,F,2023,10,27
18,54,46,M,F,2023,10,27
55,26,26,M,F,2023,10,27
30,31,30,M,F,2023,10,28
55,30,27,M,F,2023,10,27
18,29,29,M,F,2023,10,27
42,30,33,M,F,2023,10,27
47,57,51,M,F,2023,10,27
70,18,21,M,F,2023,10,27
25,44,26,M,F,2023,10,27
42,40,22,M,F,2023,10,27
18,26,29,M,F,2023,10,27
35,50,45,M,F,2023,10,27
30,32,28,M,F,2023,10,28
55,23,22,M,F,2023,10,27
26,19,18,M,F,2023,10,27
33,67,43,M,F,2023,10,27
42,51,42,M,F,2023,10,27
18,43,51,M,F,2023,10,27
2,53,38,M,F,2023,10,27
30,29,29,M,F,2023,10,28
55,36,30,M,F,2023,10,27
19,47,37,M,F,2023,10,27
42,36,32,M,F,2023,10,27
18,31,26,M,F,2023,10,27
30,24,27,M,F,2023,10,27
18,23,22,M,M,2023,10,27
55,34,34,M,F,2023,10,27
36,64,54,M,F,2023,10,27
29,28,28,M,F,2023,10,27
41,33,28,M,F,2023,10,27
19,31,29,M,F,2023,10,27
27,30,23,M,F,2023,10,27
18,27,30,M,F,2023,10,28
30,29,28,M,F,2023,10,27
42,19,19,M,F,2023,10,27
18,29,29,M,F,2023,10,28
43,28,31,M,F,2023,10,27
58,32,32,M,F,2023,10,27
30,31,32,M,F,2023,10,28
55,57,49,M,F,2023,10,27
41,26,23,M,F,2023,10,27
18,61,58,M,F,2023,10,27
26,31,30,M,F,2023,10,27
18,52,39,M,F,2023,10,27
30,55,50,M,F,2023,10,27
42,30,31,M,F,2023,10,27
18,31,29,M,F,2023,10,28
30,28,28,M,F,2023,10,28
42,29,29,M,F,2023,10,28
18,28,24,M,F,2023,10,27
55,49,39,M,F,2023,10,27
3,27,33,M,F,2023,10,27
58,35,37,M,F,2023,10,28
30,28,29,M,F,2023,10,28
30,30,31,M,F,2023,10,28
30,35,30,M,F,2023,10,28
56,29,26,F,F,2023,10,27
55,31,29,M,F,2023,10,27
30,29,24,M,F,2023,10,27
42,34,25,M,F,2023,10,28
30,35,32,M,F,2023,10,28
30,29,29,M,F,2023,10,28
30,34,34,M,F,2023,10,28
30,22,19,M,F,2023,10,28
30,37,31,M,F,2023,10,28
42,35,32,M,F,2023,10,29
29,34,31,M,F,2023,10,28
42,33,35,M,F,2023,10,28
55,62,47,M,F,2023,10,28
42,30,28,M,F,2023,10,28
29,32,29,M,F,2023,10,28
21,27,29,M,F,2023,10,28
30,47,37,M,F,2023,10,28
21,29,28,M,F,2023,10,28
30,26,26,M,F,2023,10,28
30,57,46,M,F,2023,10,28
56,50,26,M,F,2023,10,28
30,30,34,M,F,2023,10,28
30,34,40,F,F,2023,10,29
56,33,32,M,F,2023,10,28
55,46,32,M,F,2023,10,27
55,32,29,M,F,2023,10,27
30,26,25,M,F,2023,10,28
55,24,23,M,F,2023,10,27
38,36,34,M,F,2023,10,28
10,30,25,M,F,2023,10,28
29,25,24,M,F,2023,10,28
27,-,-,M,F,2023,10,28
27,23,22,M,F,2023,11,1
18,31,27,M,F,2023,10,29
27,20,18,M,F,2023,10,29
56,46,38,M,F,2023,10,29
21,52,52,M,F,2023,10,30
47,60,61,M,F,2023,10,30
55,30,36,M,F,2023,10,30
47,26,24,M,F,2023,10,30
29,26,25,M,F,2023,10,30
19,22,22,M,F,2023,10,30
43,30,33,M,F,2023,10,30
30,28,36,M,F,2023,10,30
55,23,20,M,F,2023,10,30
43,28,29,M,F,2023,10,30
66,24,34,M,F,2023,10,30
30,46,34,M,F,2023,10,30
30,43,35,M,F,2023,10,30
55,29,26,M,F,2023,10,30
55,52,24,M,F,2023,10,30
29,66,35,M,F,2023,10,30
30,31,27,M,F,2023,10,30
25,26,26,M,F,2023,10,30
26,29,32,M,F,2023,10,30
30,57,54,M,F,2023,10,30
30,34,29,M,M,2023,10,30
30,46,30,M,F,2023,10,30
43,43,26,M,F,2023,10,30
27,43,51,M,F,2023,11,1
30,21,21,M,F,2023,10,30
42,25,20,M,F,2023,10,30
18,30,24,M,F,2023,10,30
43,24,22,M,F,2023,10,30
30,35,31,M,F,2023,10,30
29,26,26,M,F,2023,10,30
43,28,24,M,F,2023,10,30
18,52,36,M,F,2023,10,30
27,25,26,M,F,2023,10,30
56,59,49,M,F,2023,10,30
56,39,48,M,F,2023,10,30
21,27,30,M,F,2023,10,31
30,37,32,M,F,2023,11,1
18,27,29,M,F,2023,10,31
18,25,23,M,F,2023,10,31
43,18,18,M,F,2023,10,31
12,65,44,M,F,2023,10,31
30,36,22,M,F,2023,10,31
30,25,23,M,F,2023,10,31
55,37,46,M,F,2023,10,31
43,32,38,M,F,2023,10,31
30,35,41,M,F,2023,10,31
55,25,29,M,F,2023,10,31
18,49,34,M,F,2023,10,31
43,48,40,M,F,2023,10,31
30,31,32,M,F,2023,10,31
5,47,31,M,F,2023,10,31
30,37,24,M,F,2023,10,31
30,27,27,M,F,2023,10,31
48,26,29,M,F,2023,11,1
18,22,21,M,F,2023,10,31
48,25,22,M,F,2023,11,1
27,49,43,M,F,2023,11,1
18,29,29,M,F,2023,10,31
30,30,28,M,F,2023,11,1
12,27,43,M,F,2023,11,1
55,26,19,M,F,2023,11,1
30,34,28,M,F,2023,11,1
55,24,23,M,F,2023,11,1
18,32,32,M,F,2023,11,1
29,61,55,M,F,2023,11,1
42,56,46,M,F,2023,11,1
55,30,38,M,F,2023,11,1
30,24,23,M,F,2023,11,1
30,24,22,M,F,2023,11,1
48,24,22,M,F,2023,11,3
71,25,22,M,F,2023,11,1
29,52,51,M,F,2023,11,1
55,25,21,M,F,2023,11,1
30,50,50,M,F,2023,11,1
30,34,34,M,F,2023,11,1
29,32,31,M,F,2023,11,1
55,27,22,M,F,2023,11,1
30,27,27,M,F,2023,11,1
48,44,36,M,F,2023,11,3
18,22,21,M,F,2023,11,1
48,24,26,M,F,2023,11,3
30,28,27,M,F,2023,11,1
55,45,35,F,F,2023,11,1
29,28,34,M,F,2023,11,1
18,23,20,M,F,2023,11,1
18,24,24,M,F,2023,11,3
18,31,29,M,F,2023,11,3
29,36,26,M,F,2023,11,1
18,41,33,M,F,2023,11,3
18,37,34,M,F,2023,11,1
18,32,29,M,F,2023,11,3
48,32,28,M,F,2023,11,3
48,33,41,M,M,2023,11,4
29,29,22,M,F,2023,11,2
30,35,28,M,F,2023,11,3
30,35,32,M,F,2023,11,3
30,25,38,F,F,2023,11,3
29,33,33,M,F,2023,11,2
56,27,25,M,F,2023,11,3
56,33,31,M,F,2023,11,4
61,27,26,M,F,2023,11,3
61,26,25,M,F,2023,11,3
29,25,23,M,F,2023,11,3
41,40,35,M,F,2023,11,3
18,43,29,M,F,2023,11,3
18,59,55,M,F,2023,11,3
18,27,25,M,F,2023,11,3
30,53,38,M,F,2023,11,3
29,31,32,M,F,2023,11,3
55,43,40,M,F,2023,11,3
48,38,33,M,F,2023,11,4
30,27,26,M,F,2023,11,3
18,34,33,M,F,2023,11,3
66,30,26,M,F,2023,11,4
42,61,52,M,F,2023,11,3
30,28,32,M,F,2023,11,3
55,68,55,M,F,2023,11,3
18,28,20,M,F,2023,11,3
29,29,23,M,F,2023,11,3
55,32,20,M,F,2023,11,3
30,40,33,M,F,2023,11,4
30,28,26,M,F,2023,11,3
55,25,23,M,F,2023,11,3
25,21,19,M,F,2023,11,3
71,21,18,M,F,2023,11,3
30,34,31,M,F,2023,11,3
12,23,20,M,F,2023,11,3
29,26,25,M,F,2023,11,3
18,23,23,M,F,2023,11,3
30,30,32,M,F,2023,11,3
42,26,25,M,F,2023,11,3
30,27,26,M,F,2023,11,3
30,37,28,M,F,2023,11,3
30,28,28,M,F,2023,11,4
29,25,26,M,F,2023,11,3
3,19,30,M,F,2023,11,3
48,21,27,M,F,2023,11,4
17,36,34,M,F,2023,11,3
43,34,30,M,F,2023,11,3
18,36,34,M,F,2023,11,3
30,49,48,M,F,2023,11,3
18,24,26,M,F,2023,11,3
55,41,35,M,F,2023,11,3
18,28,26,M,F,2023,11,3
66,36,29,M,F,2023,11,3
35,26,21,M,F,2023,11,3
55,28,24,M,F,2023,11,3
29,27,27,M,F,2023,11,3
25,25,23,M,F,2023,11,3
18,28,26,M,F,2023,11,3
30,32,34,F,F,2023,11,3
51,28,26,M,F,2023,11,3
55,27,25,M,F,2023,11,3
30,30,25,M,F,2023,11,4
55,49,58,M,F,2023,11,3
42,33,29,M,F,2023,11,3
36,43,26,M,F,2023,11,3
25,30,30,M,F,2023,11,3
55,33,37,M,F,2023,11,3
43,26,25,M,F,2023,11,3
18,35,27,M,F,2023,11,3
18,59,50,M,F,2023,11,3
29,28,23,M,F,2023,11,3
30,31,31,M,M,2023,11,4
55,31,31,M,F,2023,11,3
35,39,32,M,F,2023,11,3
30,44,47,M,F,2023,11,4
29,30,29,M,F,2023,11,3
25,29,26,M,F,2023,11,3
30,28,22,M,F,2023,11,3
36,30,26,M,F,2023,11,3
30,31,27,M,F,2023,11,4
35,28,28,M,F,2023,11,3
51,32,28,M,F,2023,11,3
30,30,29,M,F,2023,11,4
18,24,25,M,F,2023,11,3
30,35,29,M,F,2023,11,6
55,28,25,M,F,2023,11,3
55,21,18,M,F,2023,11,3
3,65,63,M,F,2023,11,3
18,32,29,M,F,2023,11,3
33,59,29,M,F,2023,11,3
18,29,25,M,F,2023,11,3
42,25,26,M,F,2023,11,3
55,45,37,M,F,2023,11,3
18,30,26,M,F,2023,11,3
25,34,32,M,F,2023,11,3
27,23,19,M,F,2023,11,3
55,23,28,M,F,2023,11,3
35,30,24,M,F,2023,11,3
3,25,26,M,F,2023,11,3
25,28,28,M,F,2023,11,3
18,19,18,M,F,2023,11,3
30,35,32,M,F,2023,11,3
49,30,29,M,F,2023,11,3
30,24,28,M,F,2023,11,3
30,34,34,M,F,2023,11,3
30,30,30,M,F,2023,11,3
18,27,28,M,F,2023,11,3
30,31,30,M,F,2023,11,4
30,27,29,M,F,2023,11,4
29,43,32,M,F,2023,11,3
30,28,29,M,F,2023,11,4
30,37,37,M,F,2023,11,4
30,31,27,M,F,2023,11,4
30,27,36,M,F,2023,11,4
68,35,27,M,F,2023,11,4
29,22,22,M,F,2023,11,4
27,52,-,M,F,2023,11,4
30,32,33,M,F,2023,11,4
46,25,34,M,F,2023,11,4
56,29,26,M,F,2023,11,5
18,32,27,M,F,2023,11,4
55,40,29,M,F,2023,11,3
18,32,30,M,F,2023,11,4
55,38,54,M,F,2023,11,3
18,30,31,M,F,2023,11,4
55,51,49,M,F,2023,11,3
55,26,25,M,F,2023,11,3
30,30,30,M,F,2023,11,4
30,30,30,M,F,2023,11,4
30,45,32,M,F,2023,11,4
55,33,29,M,F,2023,11,3
34,56,47,M,F,2023,11,4
55,26,29,M,F,2023,11,4
55,33,27,M,F,2023,11,3
35,24,24,M,F,2023,11,4
30,48,43,M,F,2023,11,4
27,32,40,M,F,2023,11,4
55,45,52,M,F,2023,11,4
20,50,37,M,F,2023,11,4
56,33,31,M,F,2023,11,4
30,28,26,M,F,2023,11,5
30,31,30,M,F,2023,11,5
18,52,28,M,F,2023,11,6
55,28,27,M,F,2023,11,6
18,28,31,M,F,2023,11,6
55,43,54,M,F,2023,11,6
48,53,46,M,F,2023,11,6
30,29,27,M,F,2023,11,6
33,56,57,M,F,2023,11,6
55,23,27,M,F,2023,11,6
30,37,54,M,F,2023,11,6
30,30,31,M,F,2023,11,6
17,29,28,M,F,2023,11,6
18,35,31,M,F,2023,11,6
30,25,24,M,F,2023,11,6
30,43,33,M,F,2023,11,6
70,23,32,M,F,2023,11,7
42,25,27,M,F,2023,11,6
30,34,34,M,F,2023,11,6
18,28,28,M,F,2023,11,6
30,29,29,M,F,2023,11,6
30,60,59,M,M,2023,11,6
47,28,27,M,F,2023,11,6
48,72,63,M,F,2023,11,7
68,33,34,M,F,2023,11,6
30,32,26,M,F,2023,11,6
35,31,24,M,F,2023,11,6
27,46,50,M,F,2023,11,6
29,26,26,M,F,2023,11,6
30,24,27,M,F,2023,11,7
48,27,28,M,F,2023,11,8
55,24,26,M,F,2023,11,7
30,28,27,M,F,2023,11,7
30,26,22,M,F,2023,11,7
55,51,55,M,F,2023,11,7
30,73,68,M,F,2023,11,7
48,45,42,M,F,2023,11,8
43,28,27,M,F,2023,11,7
29,51,39,M,F,2023,11,7
30,30,26,M,F,2023,11,7
55,51,54,M,F,2023,11,7
30,44,36,M,F,2023,11,7
55,36,32,M,F,2023,11,7
43,46,28,M,F,2023,11,7
18,22,23,M,F,2023,11,7
55,55,51,M,F,2023,11,7
55,38,40,M,F,2023,11,7
43,64,65,M,F,2023,11,7
27,37,27,M,F,2023,11,7
30,29,54,M,F,2023,11,7
42,80,70,M,F,2023,11,7
30,32,30,M,F,2023,11,7
72,35,40,M,F,2023,11,7
12,53,49,M,F,2023,11,7
43,28,28,M,F,2023,11,7
35,25,25,M,F,2023,11,7
47,40,41,M,F,2023,11,7
55,27,23,M,F,2023,11,7
18,32,35,M,F,2023,11,8
26,25,28,M,F,2023,11,7
18,56,55,M,F,2023,11,8
55,83,58,M,F,2023,11,7
18,33,32,M,F,2023,11,8
21,22,23,M,F,2023,11,8
21,38,43,M,F,2023,11,8
21,65,63,M,F,2023,11,8
29,44,38,M,F,2023,11,8
48,40,48,M,F,2023,11,9
43,35,31,M,F,2023,11,8
48,49,34,M,F,2023,11,9
43,29,34,M,F,2023,11,8
30,29,27,M,F,2023,11,8
55,26,33,M,F,2023,11,8
4,45,26,M,F,2023,11,8
30,56,49,M,F,2023,11,8
30,26,25,M,F,2023,11,8
43,36,26,M,F,2023,11,8
55,24,23,M,F,2023,11,8
30,28,29,M,F,2023,11,8
55,61,55,M,F,2023,11,8
47,43,52,M,F,2023,11,8
48,35,38,M,F,2023,11,9
30,32,29,M,F,2023,11,8
30,36,37,M,F,2023,11,8
30,35,35,M,F,2023,11,8
30,25,25,M,F,2023,11,8
72,57,44,M,F,2023,11,8
25,45,47,M,F,2023,11,8
22,40,36,M,F,2023,11,8
55,21,24,M,F,2023,11,8
30,32,29,F,F,2023,11,8
72,48,38,M,F,2023,11,8
29,27,29,M,F,2023,11,8
30,32,29,M,F,2023,11,8
18,39,39,M,F,2023,11,8
42,27,42,M,F,2023,11,8
43,24,38,F,F,2023,11,8
25,37,38,M,F,2023,11,8
18,51,47,M,F,2023,11,8
35,33,42,M,F,2023,11,8
43,19,19,M,F,2023,11,8
66,36,26,M,F,2023,11,8
18,57,51,M,F,2023,11,9
18,32,30,M,F,2023,11,9
43,44,50,M,F,2023,11,8
55,26,24,M,F,2023,11,8
18,27,27,M,F,2023,11,9
18,22,24,M,F,2023,11,9
18,37,35,M,F,2023,11,9
30,31,29,M,F,2023,11,9
30,24,22,M,F,2023,11,8
59,29,32,M,F,2023,11,8
26,33,31,M,F,2023,11,8
30,25,25,M,F,2023,11,8
42,23,24,M,F,2023,11,8
42,27,36,M,F,2023,11,8
43,52,48,M,F,2023,11,9
30,31,33,M,F,2023,11,9
55,50,44,M,F,2023,11,9
47,52,57,M,F,2023,11,9
26,65,67,M,F,2023,11,9
55,32,28,M,F,2023,11,9
71,33,29,M,F,2023,11,9
29,25,26,M,F,2023,11,9
30,31,33,M,F,2023,11,9
42,22,23,M,F,2023,11,9
30,65,71,M,F,2023,11,9
30,25,24,M,F,2023,11,9
30,26,28,M,F,2023,11,9
30,26,26,M,F,2023,11,9
30,49,43,M,F,2023,11,9
43,44,44,M,F,2023,11,9
30,32,31,M,F,2023,11,9
30,28,37,M,F,2023,11,9
30,25,26,M,F,2023,11,9
55,31,30,M,F,2023,11,9
29,47,28,M,F,2023,11,9
30,24,27,M,F,2023,11,9
55,20,19,M,F,2023,11,9
43,30,40,M,F,2023,11,9
25,59,48,M,F,2023,11,9
71,32,29,M,F,2023,11,9
55,28,27,M,F,2023,11,9
30,45,36,M,F,2023,11,9
18,26,27,M,F,2023,11,10
30,27,27,M,F,2023,11,9
18,27,26,M,F,2023,11,9
55,42,43,M,M,2023,11,9
35,64,41,M,F,2023,11,9
4,28,28,M,F,2023,11,9
18,28,28,M,F,2023,11,9
18,42,31,M,F,2023,11,10
43,29,27,M,F,2023,11,9
30,43,38,M,F,2023,11,10
48,40,33,M,F,2023,11,10
18,23,24,M,F,2023,11,9
55,38,36,M,F,2023,11,9
30,27,23,M,F,2023,11,9
29,64,62,M,F,2023,11,9
18,43,34,M,F,2023,11,9
42,32,26,M,F,2023,11,10
30,32,30,M,F,2023,11,10
30,26,26,M,F,2023,11,10
25,37,36,M,F,2023,11,9
30,29,28,M,F,2023,11,9
30,26,24,M,F,2023,11,10
43,26,26,M,F,2023,11,9
30,30,31,M,F,2023,11,10
27,19,20,M,F,2023,11,9
30,39,36,M,F,2023,11,10
30,29,29,M,F,2023,11,10
30,26,26,M,F,2023,11,10
30,32,31,M,F,2023,11,10
30,32,31,M,F,2023,11,10
43,21,25,M,F,2023,11,9
30,28,27,M,F,2023,11,10
18,30,26,M,F,2023,11,10
12,24,18,M,F,2023,11,9
18,28,27,M,F,2023,11,10
48,47,43,M,F,2023,11,10
18,22,24,M,F,2023,11,10
21,34,39,M,F,2023,11,10
29,39,32,M,F,2023,11,9
21,26,22,M,F,2023,11,10
68,29,27,M,F,2023,11,10
30,42,35,M,F,2023,11,10
30,26,26,M,F,2023,11,10
35,21,22,M,F,2023,11,10
47,27,38,M,F,2023,11,10
18,30,23,M,F,2023,11,10
30,54,46,M,F,2023,11,10
42,60,26,M,F,2023,11,10
18,24,24,M,F,2023,11,10
30,32,33,M,F,2023,11,10
55,39,36,M,F,2023,11,10
29,21,20,M,F,2023,11,10
30,27,26,M,F,2023,11,11
35,25,23,M,F,2023,11,10
55,30,27,M,F,2023,11,10
30,47,38,M,F,2023,11,10
27,25,25,M,F,2023,11,10
18,36,43,M,F,2023,11,10
55,44,49,M,F,2023,11,10
30,41,29,M,F,2023,11,11
18,25,23,M,F,2023,11,10
29,32,23,M,F,2023,11,10
55,21,20,M,F,2023,11,10
42,25,25,M,F,2023,11,10
56,40,41,M,F,2023,11,10
55,28,22,M,F,2023,11,10
42,28,22,M,F,2023,11,10
30,28,28,M,F,2023,11,11
30,55,54,M,F,2023,11,10
30,32,30,M,F,2023,11,10
35,24,25,M,F,2023,11,10
18,28,26,M,F,2023,11,11
71,33,31,M,F,2023,11,10
12,72,50,M,F,2023,11,10
30,33,30,M,F,2023,11,10
42,50,37,M,F,2023,11,10
29,32,24,M,F,2023,11,10
30,29,29,M,F,2023,11,10
55,19,19,M,F,2023,11,10
30,54,36,M,F,2023,11,11
18,33,30,M,F,2023,11,12
55,40,41,M,F,2023,11,10
29,32,34,M,M,2023,11,10
30,35,26,M,F,2023,11,11
21,32,41,M,F,2023,11,10
30,35,31,M,F,2023,11,11
30,30,26,M,F,2023,11,11
18,32,29,M,F,2023,11,10
55,29,26,M,F,2023,11,10
30,31,29,M,F,2023,11,11
18,29,25,M,F,2023,11,10
30,27,27,M,F,2023,11,11
30,33,25,M,F,2023,11,10
25,34,32,M,F,2023,11,10
29,29,28,M,F,2023,11,10
55,30,19,M,F,2023,11,10
30,26,23,M,F,2023,11,11
30,32,34,M,F,2023,11,11
30,30,30,M,F,2023,11,11
62,27,26,M,F,2023,11,10
43,40,30,M,F,2023,11,10
55,21,23,M,F,2023,11,10
35,24,23,M,F,2023,11,10
29,29,29,M,F,2023,11,10
26,31,23,M,F,2023,11,10
30,50,40,M,F,2023,11,12
55,28,29,M,F,2023,11,10
18,26,26,M,F,2023,11,10
42,41,24,M,F,2023,11,10
33,24,25,M,F,2023,11,10
66,23,21,M,F,2023,11,10
25,37,29,M,F,2023,11,10
55,28,19,M,F,2023,11,10
18,32,24,M,F,2023,11,10
12,57,49,M,F,2023,11,10
2,59,49,M,F,2023,11,10
37,46,54,M,F,2023,11,10
18,27,26,M,F,2023,11,10
58,38,29,M,F,2023,11,10
55,23,30,M,F,2023,11,10
25,41,47,M,F,2023,11,10
66,77,47,M,F,2023,11,11
55,31,25,M,F,2023,11,10
30,30,32,M,M,2023,11,10
55,21,23,M,F,2023,11,10
29,23,23,M,F,2023,11,10
35,31,28,M,F,2023,11,10
30,28,31,M,F,2023,11,10
55,31,26,M,F,2023,11,10
18,24,23,M,F,2023,11,10
18,30,26,M,F,2023,11,12
55,26,25,M,F,2023,11,10
66,34,31,M,F,2023,11,10
18,37,34,M,F,2023,11,10
55,23,23,M,F,2023,11,10
42,31,32,M,F,2023,11,10
36,26,23,M,F,2023,11,10
